id,idChampionship,name,generalName,idRound,round,idStadium,stadium_country,stadium,attendance,idTeamHome,teamHome,teamHomeSize,scoreTeamHome,penaltiesScoreTeamHome,idTeamAway,teamAway,teamAwaySize,scoreTeamAway,penaltiesScoreTeamAway,hasPenalties,gameDate,gameCanceled,createddate,source,resultado,resultadoPenalties,golsInter,golsAdversario
11840,1953_RS,Gauchão 1953,Gauchão,,,192,BR,Estádio da Timbaúva,,183,14 DE JULHO,S,1,,1,Internacional,X,2,,,1953-01-18,0,2025-08-12,Perin,Vitória,,2,1
11841,AMISTOSO,Amistoso,Amistoso,,,248,BR,BENTO GONÇALVES,,545,SERRANO,S,2,,1,Internacional,X,4,,,1953-01-20,0,2025-08-12,Perin,Vitória,,4,2
11842,1953_RS,Gauchão 1953,Gauchão,,,363,BR,FLORIANO,,242,FLORIANO,S,1,,1,Internacional,X,2,,,1953-01-28,0,2025-08-12,Perin,Vitória,,2,1
11843,AMISTOSO,Amistoso,Amistoso,,,236,BR,BAGÉ,,182,Guarani de Bagé,S,2,,1,Internacional,X,2,,,1953-01-28,0,2025-08-12,Perin,Derrota,,2,2
11844,1953_RS,Gauchão 1953,Gauchão,,,474,BR,PELOTAS,,213,BRASIL DE PELOTAS,S,1,,1,Internacional,X,0,,,1953-02-01,0,2025-08-12,Perin,Derrota,,0,1
11845,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,1,,218,CHACARITA JUNIORS,S,1,,,1953-02-06,0,2025-08-12,Perin,Empate,,1,1
11846,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,303,RENNER,S,3,,1,Internacional,X,4,,,1953-03-08,0,2025-08-12,Perin,Vitória,,4,3
11847,INDEFINIDO,Indefinido,Indefinido,,,237,BR,BAHIA,,15,EC Bahia,M,1,,1,Internacional,X,7,,,1953-03-15,0,2025-08-12,Perin,Vitória,,7,1
11848,INDEFINIDO,Indefinido,Indefinido,,,237,BR,BAHIA,,593,VITÓRIA,S,1,,1,Internacional,X,4,,,1953-03-19,0,2025-08-12,Perin,Vitória,,4,1
11849,INDEFINIDO,Indefinido,Indefinido,,,237,BR,BAHIA,,5,Flamengo,X,2,,1,Internacional,X,2,,,1953-03-22,0,2025-08-12,Perin,Derrota,,2,2
11850,AMISTOSO,Amistoso,Amistoso,,,237,BR,BAHIA,,529,SELEÇÃO DE FEIRA DE SANTANA,S,1,,1,Internacional,X,1,,,1953-03-25,0,2025-08-12,Perin,Derrota,,1,1
11851,AMISTOSO,Amistoso,Amistoso,,,243,BR,BELEM DO PARA,,161,Tuna Luso,S,1,,1,Internacional,X,2,,,1953-03-29,0,2025-08-12,Perin,Vitória,,2,1
11852,AMISTOSO,Amistoso,Amistoso,,,243,BR,BELEM DO PARA,,292,PAISSANDU,S,0,,1,Internacional,X,8,,,1953-04-02,0,2025-08-12,Perin,Vitória,,8,0
11853,AMISTOSO,Amistoso,Amistoso,,,243,BR,BELEM DO PARA,,136,Remo,S,1,,1,Internacional,X,1,,,1953-04-05,0,2025-08-12,Perin,Derrota,,1,1
11854,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,242,FLORIANO,S,2,,1,Internacional,X,5,,,1953-04-21,0,2025-08-12,Perin,Vitória,,5,2
11855,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,3,,303,RENNER,S,1,,,1953-04-26,0,2025-08-12,Perin,Vitória,,3,1
11856,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,9,,189,AIMORÉ,S,0,,,1953-05-01,0,2025-08-12,Perin,Vitória,,9,0
11857,AMISTOSO,Amistoso,Amistoso,,,248,BR,BENTO GONÇALVES,,566,UNIÃO SERRANO,S,0,,1,Internacional,X,10,,,1953-05-03,0,2025-08-12,Perin,Vitória,,10,0
11858,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,285,BR,CRUZEIRO,,227,CRUZEIRO POA,S,1,,1,Internacional,X,4,,,1953-05-10,0,2025-08-12,Perin,Vitória,,4,1
11859,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,3,,262,INTERNACIONAL DE SANTA MARIA,S,2,,,1953-05-17,0,2025-08-12,Perin,Vitória,,3,2
11860,AMISTOSO,Amistoso,Amistoso,,,183,UY,Estádio Centenario,,330,SELEÇÃO DO URUGUAI,S,1,,1,Internacional,X,1,,,1953-05-24,0,2025-08-12,Perin,Derrota,,1,1
11861,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,503,BR,SÃO JOSÉ,,587,NACIONAL,S,0,,1,Internacional,X,1,,,1953-06-04,0,2025-08-12,Perin,Vitória,,1,0
11862,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,6,,242,FLORIANO,S,2,,,1953-06-14,0,2025-08-12,Perin,Vitória,,6,2
11863,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,192,BR,Estádio da Timbaúva,,243,FORÇA E LUZ,S,1,,1,Internacional,X,10,,,1953-06-28,0,2025-08-12,Perin,Vitória,,10,1
11864,AMISTOSO,Amistoso,Amistoso,,,285,BR,CRUZEIRO,,182,Guarani de Bagé,S,3,,1,Internacional,X,2,,,1953-07-12,0,2025-08-12,Perin,Derrota,,2,3
11865,AMISTOSO,Amistoso,Amistoso,,,485,BR,RIO GRANDE,,306,RIO GRANDE,S,2,,1,Internacional,X,6,,,1953-07-19,0,2025-08-12,Perin,Vitória,,6,2
11866,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,303,RENNER,S,2,,1,Internacional,X,1,,,1953-07-26,0,2025-08-12,Perin,Derrota,,1,2
11867,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,4,,243,FORÇA E LUZ,S,0,,,1953-08-02,0,2025-08-12,Perin,Vitória,,4,0
11868,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,482,BR,RENNER,,303,RENNER,S,1,,1,Internacional,X,2,,,1953-08-09,0,2025-08-12,Perin,Vitória,,2,1
11869,AMISTOSO,Amistoso,Amistoso,,,272,BR,CAXIAS DO SUL,,241,FLAMENGO DE CAXIAS,S,1,,1,Internacional,X,3,,,1953-08-16,0,2025-08-12,Perin,Vitória,,3,1
11870,AMISTOSO,Amistoso,Amistoso,,,365,BR,FLUMINENSE,,9,Fluminense,M,2,,1,Internacional,X,1,,,1953-08-27,0,2025-08-12,Perin,Derrota,,1,2
11871,AMISTOSO,Amistoso,Amistoso,,,439,BR,MINAS GERAIS,,549,SPORT CLUB,S,2,,1,Internacional,X,1,,,1953-08-29,0,2025-08-12,Perin,Derrota,,1,2
11872,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,227,CRUZEIRO POA,S,2,,1,Internacional,X,6,,,1953-09-07,0,2025-08-12,Perin,Vitória,,6,2
11873,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,215,BR,AIMORÉ,,189,AIMORÉ,S,0,,1,Internacional,X,3,,,1953-09-13,0,2025-08-12,Perin,Vitória,,3,0
11874,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,363,BR,FLORIANO,,242,FLORIANO,S,0,,1,Internacional,X,3,,,1953-09-20,0,2025-08-12,Perin,Vitória,,3,0
11875,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,2,,587,NACIONAL,S,0,,,1953-09-27,0,2025-08-12,Perin,Vitória,,2,0
11876,AMISTOSO,Amistoso,Amistoso,,,183,UY,Estádio Centenario,,589,PEÑAROL,S,1,,1,Internacional,X,2,,,1953-09-30,0,2025-08-12,Perin,Vitória,,2,1
11877,1953_CIT,Campeonato Citadino de Porto Alegre 1953,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,3,,227,CRUZEIRO POA,S,1,,,1953-10-18,0,2025-08-12,Perin,Vitória,,3,1
11878,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,4,,589,PEÑAROL,S,0,,,1953-11-12,0,2025-08-12,Perin,Vitória,,4,0
11879,AMISTOSO,Amistoso,Amistoso,,,75,BR,Estádio Jornalista Mário Filho,,5,Flamengo,X,2,,1,Internacional,X,0,,,1953-11-19,0,2025-08-12,Perin,Derrota,,0,2
11880,AMISTOSO,Amistoso,Amistoso,,,530,BR,VASCO DA GAMA,,18,Vasco da Gama,M,2,,1,Internacional,X,2,,,1953-11-25,0,2025-08-12,Perin,Derrota,,2,2
11881,1953_RS,Gauchão 1953,Gauchão,,,474,BR,PELOTAS,,213,BRASIL DE PELOTAS,S,1,,1,Internacional,X,2,,,1953-12-06,0,2025-08-12,Perin,Vitória,,2,1
11882,AMISTOSO,Amistoso,Amistoso,,,237,BR,BAHIA,,320,SELEÇÃO BAIANA,S,2,,1,Internacional,X,1,,,1953-12-13,0,2025-08-12,Perin,Derrota,,1,2
11883,1953_RS,Gauchão 1953,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,3,,213,BRASIL DE PELOTAS,S,2,,,1953-12-20,0,2025-08-12,Perin,Vitória,,3,2
11884,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,2,,11,São Paulo,X,1,,,1954-02-23,0,2025-08-12,Perin,Vitória,,2,1
11885,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,241,FLAMENGO DE CAXIAS,S,1,,1,Internacional,X,2,,,1954-02-26,0,2025-08-12,Perin,Vitória,,2,1
11886,AMISTOSO,Amistoso,Amistoso,,,285,BR,CRUZEIRO,,303,RENNER,S,4,,1,Internacional,X,4,,,1954-03-14,0,2025-08-12,Perin,Derrota,,4,4
11887,AMISTOSO,Amistoso,Amistoso,,,272,BR,CAXIAS DO SUL,,241,FLAMENGO DE CAXIAS,S,1,,1,Internacional,X,2,,,1954-03-21,0,2025-08-12,Perin,Vitória,,2,1
11888,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,587,NACIONAL,S,1,,1,Internacional,X,2,,,1954-03-24,0,2025-08-12,Perin,Vitória,,2,1
11889,AMISTOSO,Amistoso,Amistoso,,,183,UY,Estádio Centenario,,589,PEÑAROL,S,2,,1,Internacional,X,2,,,1954-03-28,0,2025-08-12,Perin,Derrota,,2,2
11890,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,2,,589,PEÑAROL,S,2,,,1954-04-04,0,2025-08-12,Perin,Empate,,2,2
11891,AMISTOSO,Amistoso,Amistoso,,,75,BR,Estádio Jornalista Mário Filho,,9,Fluminense,M,2,,1,Internacional,X,1,,,1954-04-18,0,2025-08-12,Perin,Derrota,,1,2
11892,AMISTOSO,Amistoso,Amistoso,,,75,BR,Estádio Jornalista Mário Filho,,211,BOTAFOGO DO RIO,S,2,,1,Internacional,X,2,,,1954-04-21,0,2025-08-12,Perin,Derrota,,2,2
11893,INDEFINIDO,Indefinido,Indefinido,,,192,BR,Estádio da Timbaúva,,243,FORÇA E LUZ,S,0,,1,Internacional,X,2,,,1954-04-25,0,2025-08-12,Perin,Vitória,,2,0
11894,AMISTOSO,Amistoso,Amistoso,,,474,BR,PELOTAS,,588,PELOTAS,S,0,,1,Internacional,X,2,,,1954-05-09,0,2025-08-12,Perin,Vitória,,2,0
11895,INDEFINIDO,Indefinido,Indefinido,,,285,BR,CRUZEIRO,,303,RENNER,S,3,,1,Internacional,X,1,,,1954-05-23,0,2025-08-12,Perin,Derrota,,1,3
11896,AMISTOSO,Amistoso,Amistoso,,,363,BR,FLORIANO,,242,FLORIANO,S,3,,1,Internacional,X,3,,,1954-05-27,0,2025-08-12,Perin,Derrota,,3,3
11897,AMISTOSO,Amistoso,Amistoso,,,215,BR,AIMORÉ,,189,AIMORÉ,S,2,,1,Internacional,X,3,,,1954-05-30,0,2025-08-12,Perin,Vitória,,3,2
11898,INDEFINIDO,Indefinido,Indefinido,,,482,BR,RENNER,,241,FLAMENGO DE CAXIAS,S,2,,1,Internacional,X,7,,,1954-06-20,0,2025-08-12,Perin,Vitória,,7,2
11899,INDEFINIDO,Indefinido,Indefinido,,,482,BR,RENNER,,587,NACIONAL,S,4,,1,Internacional,X,4,,,1954-06-27,0,2025-08-12,Perin,Derrota,,4,4
11900,INDEFINIDO,Indefinido,Indefinido,,,482,BR,RENNER,,587,NACIONAL,S,1,,1,Internacional,X,0,,,1954-07-03,0,2025-08-12,Perin,Derrota,,0,1
11901,INDEFINIDO,Indefinido,Indefinido,,,192,BR,Estádio da Timbaúva,,242,FLORIANO,S,0,,1,Internacional,X,7,,,1954-07-11,0,2025-08-12,Perin,Vitória,,7,0
11902,INDEFINIDO,Indefinido,Indefinido,,,192,BR,Estádio da Timbaúva,,587,NACIONAL,S,0,,1,Internacional,X,1,,,1954-07-22,0,2025-08-12,Perin,Vitória,,1,0
11903,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,272,BR,CAXIAS DO SUL,,241,FLAMENGO DE CAXIAS,S,1,,1,Internacional,X,1,,,1954-08-01,0,2025-08-12,Perin,Derrota,,1,1
11904,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,5,,227,CRUZEIRO POA,S,1,,,1954-08-08,0,2025-08-12,Perin,Vitória,,5,1
11905,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,215,BR,AIMORÉ,,189,AIMORÉ,S,0,,1,Internacional,X,4,,,1954-08-15,0,2025-08-12,Perin,Vitória,,4,0
11906,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,2,,242,FLORIANO,S,1,,,1954-08-22,0,2025-08-12,Perin,Vitória,,2,1
11907,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,303,RENNER,S,3,,,1954-09-07,0,2025-08-12,Perin,Derrota,,1,3
11908,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,192,BR,Estádio da Timbaúva,,587,NACIONAL,S,0,,1,Internacional,X,6,,,1954-09-12,0,2025-08-12,Perin,Vitória,,6,0
11909,INDEFINIDO,Indefinido,Indefinido,,,137,BR,Estádio Olímpico Monumental,,449,LIVERPOOL DO URUGUAI,S,0,,1,Internacional,X,4,,,1954-09-20,0,2025-08-12,Perin,Vitória,,4,0
11910,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,8,,243,FORÇA E LUZ,S,0,,,1954-10-09,0,2025-08-12,Perin,Vitória,,8,0
11911,AMISTOSO,Amistoso,Amistoso,,,537,BR,VERONESE,,348,VERONESE,S,1,,1,Internacional,X,7,,,1954-10-24,0,2025-08-12,Perin,Vitória,,7,1
11912,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,272,BR,CAXIAS DO SUL,,29,Juventude,M,1,,1,Internacional,X,4,,,1954-11-07,0,2025-08-12,Perin,Vitória,,4,1
11913,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,587,NACIONAL,S,1,,1,Internacional,X,2,,,1954-11-14,0,2025-08-12,Perin,Vitória,,2,1
11914,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,192,BR,Estádio da Timbaúva,,243,FORÇA E LUZ,S,0,,1,Internacional,X,5,,,1954-11-21,0,2025-08-12,Perin,Vitória,,5,0
11915,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,5,,241,FLAMENGO DE CAXIAS,S,1,,,1954-11-28,0,2025-08-12,Perin,Vitória,,5,1
11916,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,4,,189,AIMORÉ,S,0,,,1954-12-08,0,2025-08-12,Perin,Vitória,,4,0
11917,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,187,BR,Eucaliptos,,1,Internacional,X,1,,587,NACIONAL,S,1,,,1954-12-12,0,2025-08-12,Perin,Empate,,1,1
11918,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,4,,211,BOTAFOGO DO RIO,S,2,,,1954-12-15,0,2025-08-12,Perin,Vitória,,4,2
11919,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,285,BR,CRUZEIRO,,227,CRUZEIRO POA,S,1,,1,Internacional,X,2,,,1954-12-19,0,2025-08-12,Perin,Vitória,,2,1
11920,1954_CIT,Campeonato Citadino de Porto Alegre 1954,Citadino,,,363,BR,FLORIANO,,242,FLORIANO,S,3,,1,Internacional,X,2,,,1954-12-26,0,2025-08-12,Perin,Derrota,,2,3
11921,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,227,CRUZEIRO POA,S,2,,1,Internacional,X,3,,,1954-12-30,0,2025-08-12,Perin,Vitória,,3,2
11922,AMISTOSO,Amistoso,Amistoso,,,183,UY,Estádio Centenario,,587,NACIONAL,S,4,,1,Internacional,X,1,,,1955-01-05,0,2025-08-12,Perin,Derrota,,1,4
11923,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,3,,29,Juventude,M,2,,,1955-01-13,0,2025-08-12,Perin,Vitória,,3,2
11924,1955_RS,Gauchão 1955,Gauchão,,,482,BR,RENNER,,303,RENNER,S,2,,1,Internacional,X,0,,,1955-01-20,0,2025-08-12,Perin,Derrota,,0,2
11925,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,4,,234,ESTRELA VERMELHA DE BELGRADO,S,2,,,1955-02-11,0,2025-08-12,Perin,Vitória,,4,2
11926,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,213,BRASIL DE PELOTAS,S,3,,1,Internacional,X,3,,,1955-03-11,0,2025-08-12,Perin,Derrota,,3,3
11927,AMISTOSO,Amistoso,Amistoso,,,192,BR,Estádio da Timbaúva,,243,FORÇA E LUZ,S,3,,1,Internacional,X,4,,,1955-03-19,0,2025-08-12,Perin,Vitória,,4,3
11928,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,1,,242,FLORIANO,S,3,,,1955-03-27,0,2025-08-12,Perin,Derrota,,1,3
11929,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,241,FLAMENGO DE CAXIAS,S,2,,1,Internacional,X,3,,,1955-03-30,0,2025-08-12,Perin,Vitória,,3,2
11930,AMISTOSO,Amistoso,Amistoso,,,363,BR,FLORIANO,,242,FLORIANO,S,3,,1,Internacional,X,3,,,1955-04-03,0,2025-08-12,Perin,Derrota,,3,3
11931,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,1,,5,Flamengo,X,3,,,1955-04-06,0,2025-08-12,Perin,Derrota,,1,3
11932,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,4,,26,Náutico,M,1,,,1955-04-10,0,2025-08-12,Perin,Vitória,,4,1
11933,AMISTOSO,Amistoso,Amistoso,,,215,BR,AIMORÉ,,189,AIMORÉ,S,3,,1,Internacional,X,4,,,1955-04-17,0,2025-08-12,Perin,Vitória,,4,3
11934,AMISTOSO,Amistoso,Amistoso,,,192,BR,Estádio da Timbaúva,,227,CRUZEIRO POA,S,2,,1,Internacional,X,5,,,1955-04-21,0,2025-08-12,Perin,Vitória,,5,2
11935,AMISTOSO,Amistoso,Amistoso,,,494,BR,SANTA CRUZ DO SUL,,205,AVENIDA DE SANTA CRUZ,S,1,,1,Internacional,X,2,,,1955-04-24,0,2025-08-12,Perin,Vitória,,2,1
11936,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,4,,189,AIMORÉ,S,1,,,1955-05-08,0,2025-08-12,Perin,Vitória,,4,1
11937,1955_RS,Gauchão 1955,Gauchão,,,272,BR,CAXIAS DO SUL,,29,Juventude,M,1,,1,Internacional,X,8,,,1955-05-15,0,2025-08-12,Perin,Vitória,,8,1
11938,AMISTOSO,Amistoso,Amistoso,,,183,UY,Estádio Centenario,,589,PEÑAROL,S,3,,1,Internacional,X,3,,,1955-05-18,0,2025-08-12,Perin,Derrota,,3,3
11939,AMISTOSO,Amistoso,Amistoso,,,267,BR,CARAZINHO,,420,GLÓRIA DE CARAZINHO,S,1,,1,Internacional,X,5,,,1955-05-29,0,2025-08-12,Perin,Vitória,,5,1
11940,1955_RS,Gauchão 1955,Gauchão,,,363,BR,FLORIANO,,242,FLORIANO,S,3,,1,Internacional,X,0,,,1955-06-05,0,2025-08-12,Perin,Derrota,,0,3
11941,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,7,,241,FLAMENGO DE CAXIAS,S,1,,,1955-06-12,0,2025-08-12,Perin,Vitória,,7,1
11942,AMISTOSO,Amistoso,Amistoso,,,422,BR,LAGES,,436,INTERNACIONAL DE LAGES,S,2,,1,Internacional,X,8,,,1955-06-19,0,2025-08-12,Perin,Vitória,,8,2
11943,1955_RS,Gauchão 1955,Gauchão,,,482,BR,RENNER,,303,RENNER,S,1,,1,Internacional,X,1,,,1955-06-26,0,2025-08-12,Perin,Derrota,,1,1
11944,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,4,,227,CRUZEIRO POA,S,0,,,1955-06-29,0,2025-08-12,Perin,Vitória,,4,0
11945,AMISTOSO,Amistoso,Amistoso,,,291,BR,DORIVAL DE BRITO,,19,Coritiba FC,M,2,,1,Internacional,X,4,,,1955-07-03,0,2025-08-12,Perin,Vitória,,4,2
11946,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,2,,587,NACIONAL,S,1,,,1955-07-10,0,2025-08-12,Perin,Vitória,,2,1
11947,AMISTOSO,Amistoso,Amistoso,,,257,BR,CACHOEIRA DO SUL,,215,CACHOEIRA,S,1,,1,Internacional,X,2,,,1955-07-16,0,2025-08-12,Perin,Vitória,,2,1
11948,AMISTOSO,Amistoso,Amistoso,,,257,BR,CACHOEIRA DO SUL,,428,GUARANI DE CACHOEIRA,S,2,,1,Internacional,X,3,,,1955-07-17,0,2025-08-12,Perin,Vitória,,3,2
11949,1955_RS,Gauchão 1955,Gauchão,,,192,BR,Estádio da Timbaúva,,243,FORÇA E LUZ,S,0,,1,Internacional,X,4,,,1955-07-30,0,2025-08-12,Perin,Vitória,,4,0
11950,AMISTOSO,Amistoso,Amistoso,,,248,BR,BENTO GONÇALVES,,82,Esportivo,S,0,,1,Internacional,X,6,,,1955-08-07,0,2025-08-12,Perin,Vitória,,6,0
11951,AMISTOSO,Amistoso,Amistoso,,,192,BR,Estádio da Timbaúva,,242,FLORIANO,S,0,,1,Internacional,X,2,,,1955-08-13,0,2025-08-12,Perin,Vitória,,2,0
11952,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,5,,29,Juventude,M,0,,,1955-08-21,0,2025-08-12,Perin,Vitória,,5,0
11953,AMISTOSO,Amistoso,Amistoso,,,487,BR,RIOGRANDENSE,,307,RIOGRANDENSE,S,2,,1,Internacional,X,6,,,1955-08-25,0,2025-08-12,Perin,Vitória,,6,2
11954,AMISTOSO,Amistoso,Amistoso,,,482,BR,RENNER,,243,FORÇA E LUZ,S,1,,1,Internacional,X,4,,,1955-09-06,0,2025-08-12,Perin,Vitória,,4,1
11955,1955_RS,Gauchão 1955,Gauchão,,,272,BR,CAXIAS DO SUL,,241,FLAMENGO DE CAXIAS,S,0,,1,Internacional,X,4,,,1955-09-11,0,2025-08-12,Perin,Vitória,,4,0
11956,1955_RS,Gauchão 1955,Gauchão,,,215,BR,AIMORÉ,,189,AIMORÉ,S,1,,1,Internacional,X,3,,,1955-09-18,0,2025-08-12,Perin,Vitória,,3,1
11957,AMISTOSO,Amistoso,Amistoso,,,384,BR,GRÊMIO,,303,RENNER,S,1,,1,Internacional,X,1,,,1955-09-20,0,2025-08-12,Perin,Derrota,,1,1
11958,1955_RS,Gauchão 1955,Gauchão,,,285,BR,CRUZEIRO,,227,CRUZEIRO POA,S,0,,1,Internacional,X,1,,,1955-09-25,0,2025-08-12,Perin,Vitória,,1,0
11959,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,3,,242,FLORIANO,S,0,,,1955-10-09,0,2025-08-12,Perin,Vitória,,3,0
11960,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,2,,303,RENNER,S,0,,,1955-10-30,0,2025-08-12,Perin,Vitória,,2,0
11961,1955_RS,Gauchão 1955,Gauchão,,,,,,,587,NACIONAL,S,1,,1,Internacional,X,3,,,1955-11-15,0,2025-08-12,Perin,Vitória,,3,1
11962,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,5,,243,FORÇA E LUZ,S,2,,,1955-11-20,0,2025-08-12,Perin,Vitória,,5,2
11963,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,0,,589,PEÑAROL,S,2,,,1955-12-04,0,2025-08-12,Perin,Derrota,,0,2
11964,AMISTOSO,Amistoso,Amistoso,,,527,BR,URUGUAIANA,,538,SELEÇÃO DE URUGUAIANA,S,2,,1,Internacional,X,2,,,1955-12-07,0,2025-08-12,Perin,Derrota,,2,2
11965,1955_RS,Gauchão 1955,Gauchão,,,474,BR,PELOTAS,,213,BRASIL DE PELOTAS,S,0,,1,Internacional,X,1,,,1955-12-11,0,2025-08-12,Perin,Vitória,,1,0
11966,1955_RS,Gauchão 1955,Gauchão,,,187,BR,Eucaliptos,,1,Internacional,X,3,,213,BRASIL DE PELOTAS,S,2,,,1955-12-18,0,2025-08-12,Perin,Vitória,,3,2
11967,INDEFINIDO,Indefinido,Indefinido,,,482,BR,RENNER,,303,RENNER,S,6,,1,Internacional,X,3,,,1956-02-03,0,2025-08-12,Perin,Derrota,,3,6
11968,INDEFINIDO,Indefinido,Indefinido,,,187,BR,Eucaliptos,,1,Internacional,X,1,,242,FLORIANO,S,1,,,1956-02-08,0,2025-08-12,Perin,Empate,,1,1
11969,INDEFINIDO,Indefinido,Indefinido,,,482,BR,RENNER,,227,CRUZEIRO POA,S,2,,1,Internacional,X,2,,,1956-02-22,0,2025-08-12,Perin,Derrota,,2,2
11970,AMISTOSO,Amistoso,Amistoso,,,187,BR,Eucaliptos,,1,Internacional,X,2,,587,NACIONAL,S,3,,,1956-02-26,0,2025-08-12,Perin,Derrota,,2,3
11971,AMISTOSO,Amistoso,Amistoso,,,215,BR,AIMORÉ,,189,AIMORÉ,S,2,,1,Internacional,X,3,,,1956-03-04,0,2025-08-12,Perin,Vitória,,3,2
11972,AMISTOSO,Amistoso,Amistoso,,,272,BR,CAXIAS DO SUL,,241,FLAMENGO DE CAXIAS,S,1,,1,Internacional,X,1,,,1956-03-11,0,2025-08-12,Perin,Derrota,,1,1
11973,AMISTOSO,Amistoso,Amistoso,,,537,BR,VERONESE,,348,VERONESE,S,1,,1,Internacional,X,1,,,1956-03-18,0,2025-08-12,Perin,Derrota,,1,1
11974,AMISTOSO,Amistoso,Amistoso,,,528,BR,VACARIA,,539,SELEÇÃO DE VACARIA,S,0,,1,Internacional,X,7,,,1956-04-01,0,2025-08-12,Perin,Vitória,,7,0
